Id,OSM_Id,Longitude,Latitude,Construction material,Age of construction,Number of Storeys,Number of basements,Height of the ground floor,Occupancy,Position within the block,Vertical irregularities,Horizontal irregularities,Roof covering,GEM Taxonomy,Image Quality,Image filename or link
2552,988071479,-9.1466329,38.7507242,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071479_2552_1.jpg
2552,988071479,-9.1466329,38.7507242,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071479_2552_2.jpg
2551,988071478,-9.1468139,38.7506653,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071478_2551_0.jpg
2551,988071478,-9.1468139,38.7506653,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071478_2551_1.jpg
2551,988071478,-9.1468139,38.7506653,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071478_2551_2.jpg
2550,988071477,-9.1469991,38.7506051,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071477_2550_0.jpg
2550,988071477,-9.1469991,38.7506051,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071477_2550_1.jpg
2550,988071477,-9.1469991,38.7506051,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071477_2550_2.jpg
1155,421917650,-9.1480734,38.7512686,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,421917650_1155_0.jpg
1155,421917650,-9.1480734,38.7512686,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,421917650_1155_1.jpg
1155,421917650,-9.1480734,38.7512686,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,421917650_1155_2.jpg
2549,988071476,-9.1472024,38.7505369,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071476_2549_0.jpg
2549,988071476,-9.1472024,38.7505369,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071476_2549_1.jpg
2549,988071476,-9.1472024,38.7505369,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,988071476_2549_2.jpg
1184,421917679,-9.1465152,38.7500428,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,421917679_1184_0.jpg
1184,421917679,-9.1465152,38.7500428,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,421917679_1184_1.jpg
1184,421917679,-9.1465152,38.7500428,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,421917679_1184_2.jpg
1183,421917678,-9.1468653,38.7504003,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,421917678_1183_0.jpg
1183,421917678,-9.1468653,38.7504003,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,421917678_1183_1.jpg
1183,421917678,-9.1468653,38.7504003,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,421917678_1183_2.jpg
1182,421917677,-9.1473795,38.7506045,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,421917677_1182_0.jpg
1182,421917677,-9.1473795,38.7506045,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,421917677_1182_1.jpg
1182,421917677,-9.1473795,38.7506045,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,421917677_1182_2.jpg
1174,421917669,-9.1470422,38.7499803,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,421917669_1174_0.jpg
1174,421917669,-9.1470422,38.7499803,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,421917669_1174_1.jpg
1174,421917669,-9.1470422,38.7499803,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,421917669_1174_2.jpg
2780,1005432357,-9.1452318,38.7506581,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432357_2780_0.jpg
2780,1005432357,-9.1452318,38.7506581,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432357_2780_1.jpg
2780,1005432357,-9.1452318,38.7506581,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432357_2780_2.jpg
2774,1005432351,-9.1452384,38.7509577,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432351_2774_0.jpg
2774,1005432351,-9.1452384,38.7509577,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432351_2774_1.jpg
2774,1005432351,-9.1452384,38.7509577,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432351_2774_2.jpg
2781,1005432358,-9.1451565,38.7505195,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432358_2781_0.jpg
2781,1005432358,-9.1451565,38.7505195,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432358_2781_1.jpg
2781,1005432358,-9.1451565,38.7505195,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432358_2781_2.jpg
194,204373188,-9.1458059,38.7542092,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,204373188_194_0.jpg
194,204373188,-9.1458059,38.7542092,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,204373188_194_1.jpg
194,204373188,-9.1458059,38.7542092,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373188_194_2.jpg
2773,1005432350,-9.145036,38.7510243,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432350_2773_0.jpg
2773,1005432350,-9.145036,38.7510243,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432350_2773_1.jpg
2773,1005432350,-9.145036,38.7510243,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432350_2773_2.jpg
2772,1005432349,-9.1451544,38.7512312,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432349_2772_0.jpg
2772,1005432349,-9.1451544,38.7512312,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432349_2772_1.jpg
2772,1005432349,-9.1451544,38.7512312,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432349_2772_2.jpg
2770,1005432347,-9.1455259,38.7511013,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432347_2770_0.jpg
2770,1005432347,-9.1455259,38.7511013,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432347_2770_1.jpg
2770,1005432347,-9.1455259,38.7511013,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432347_2770_2.jpg
2769,1005432346,-9.1457043,38.7510406,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432346_2769_0.jpg
2769,1005432346,-9.1457043,38.7510406,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432346_2769_1.jpg
2769,1005432346,-9.1457043,38.7510406,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432346_2769_2.jpg
2768,1005432345,-9.1459061,38.7509817,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,1005432345_2768_0.jpg
2768,1005432345,-9.1459061,38.7509817,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,1005432345_2768_1.jpg
2768,1005432345,-9.1459061,38.7509817,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432345_2768_2.jpg
2766,1005432343,-9.1461922,38.751178,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432343_2766_0.jpg
2766,1005432343,-9.1461922,38.751178,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432343_2766_1.jpg
2766,1005432343,-9.1461922,38.751178,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,1005432343_2766_2.jpg
2750,1005432327,-9.1459536,38.7514633,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432327_2750_0.jpg
2750,1005432327,-9.1459536,38.7514633,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432327_2750_1.jpg
2750,1005432327,-9.1459536,38.7514633,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432327_2750_2.jpg
2748,1005432325,-9.1464402,38.7516646,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432325_2748_0.jpg
2748,1005432325,-9.1464402,38.7516646,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432325_2748_1.jpg
2748,1005432325,-9.1464402,38.7516646,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,1005432325_2748_2.jpg
195,204373190,-9.1450509,38.7542197,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,204373190_195_0.jpg
195,204373190,-9.1450509,38.7542197,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,204373190_195_1.jpg
195,204373190,-9.1450509,38.7542197,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,204373190_195_2.jpg
745,304704407,-9.1418417,38.7540037,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,304704407_745_0.jpg
196,204373192,-9.1454997,38.7539737,MUR,YBET:1985-2000,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Acceptable,204373192_196_0.jpg
196,204373192,-9.1454997,38.7539737,MUR,YBET:1985-2000,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Acceptable,204373192_196_1.jpg
196,204373192,-9.1454997,38.7539737,MUR,YBET:1985-2000,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Acceptable,204373192_196_2.jpg
198,204373195,-9.1451308,38.7544322,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373195_198_0.jpg
198,204373195,-9.1451308,38.7544322,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373195_198_1.jpg
198,204373195,-9.1451308,38.7544322,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373195_198_2.jpg
200,204373198,-9.145278,38.7541432,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373198_200_0.jpg
200,204373198,-9.145278,38.7541432,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373198_200_1.jpg
200,204373198,-9.145278,38.7541432,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373198_200_2.jpg
201,204373200,-9.1455034,38.7543136,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373200_201_0.jpg
201,204373200,-9.1455034,38.7543136,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373200_201_1.jpg
201,204373200,-9.1455034,38.7543136,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373200_201_2.jpg
203,204373204,-9.1458021,38.7539729,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,204373204_203_0.jpg
203,204373204,-9.1458021,38.7539729,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,204373204_203_1.jpg
203,204373204,-9.1458021,38.7539729,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,204373204_203_2.jpg
204,204373206,-9.1462775,38.7538152,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,204373206_204_0.jpg
204,204373206,-9.1462775,38.7538152,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,204373206_204_1.jpg
204,204373206,-9.1462775,38.7538152,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,204373206_204_2.jpg
2761,1005432338,-9.1453994,38.7520075,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,1005432338_2761_0.jpg
211,205772954,-9.1464056,38.7545901,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,205772954_211_0.jpg
211,205772954,-9.1464056,38.7545901,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,205772954_211_1.jpg
211,205772954,-9.1464056,38.7545901,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,205772954_211_2.jpg
217,206457101,-9.146002,38.7545902,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,206457101_217_0.jpg
217,206457101,-9.146002,38.7545902,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,206457101_217_1.jpg
217,206457101,-9.146002,38.7545902,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Acceptable,206457101_217_2.jpg
226,206457110,-9.1458135,38.7548305,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,206457110_226_0.jpg
226,206457110,-9.1458135,38.7548305,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,206457110_226_1.jpg
226,206457110,-9.1458135,38.7548305,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Excellent,206457110_226_2.jpg
230,206457114,-9.1456483,38.7545219,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,206457114_230_0.jpg
230,206457114,-9.1456483,38.7545219,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,206457114_230_1.jpg
230,206457114,-9.1456483,38.7545219,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,206457114_230_2.jpg
235,206457119,-9.1459155,38.7544311,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,206457119_235_0.jpg
235,206457119,-9.1459155,38.7544311,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,206457119_235_1.jpg
235,206457119,-9.1459155,38.7544311,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,206457119_235_2.jpg
319,209356615,-9.1466759,38.7534021,MUR,YBET:1960-1985,HEX:3,HBEX:1,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,209356615_319_0.jpg
